timestamp,alert_level,priority_score,reasons,news_count,news_sentiment,news_bullish_ratio,btc_price,btc_change
2025-08-12 16:00:00,CRITICAL,11,뉴스 급증 (12건); 규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,12.0,0.039725,0.08333333333263888,119647.7,-0.237882817906665
2025-08-12 17:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.09090909090826446,119269.99,-0.3156851322674736
2025-08-12 18:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,119344.9,0.0628070816472758
2025-08-13 06:00:00,HIGH,7,뉴스 급증 (12건); ⚠️ 뉴스+고래 동시 급증,12.0,0.0,0.16666666666527777,119410.01,0.2849735732613823
2025-08-13 07:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.22222222221975307,119580.4,0.1426932298221883
2025-08-13 10:00:00,HIGH,6,뉴스 급증 (14건); 뉴스+가격급변 (BTC -2.3%),14.0,0.0,0.07142857142806122,120496.0,-2.279224205907182
2025-08-13 14:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.199999999998,120890.73,-0.720419335232414
2025-08-13 15:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.11111111110987654,120920.62,0.02472480727016
2025-08-14 08:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.299999999997,121637.78,-0.0719078061908407
2025-08-14 09:00:00,CRITICAL,11,뉴스 급증 (12건); ⚠️ 뉴스+고래 동시 급증; 뉴스+가격급변 (BTC -2.7%),12.0,0.0,0.33333333333055554,118295.09,-2.7480688976730727
2025-08-14 11:00:00,HIGH,7,뉴스 급증 (12건); ⚠️ 뉴스+고래 동시 급증,12.0,0.0,0.08333333333263888,120949.67,0.0137844922394991
2025-08-14 14:00:00,HIGH,7,뉴스 급증 (15건); ⚠️ 뉴스+고래 동시 급증,15.0,0.0,0.19999999999866666,118799.01,0.3125589752834612
2025-08-14 16:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.09090909090826446,117866.42,-0.3304913652228514
2025-08-14 17:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.099999999999,117920.13,0.0455685342780398
2025-08-15 12:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,118648.66,-0.3002789522982829
2025-08-18 11:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,114947.27,-0.0967420248016215
2025-08-18 14:00:00,HIGH,7,뉴스 급증 (12건); ⚠️ 뉴스+고래 동시 급증,12.0,0.0,0.08333333333263888,115633.73,0.6919244337709518
2025-08-18 15:00:00,HIGH,9,규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,116145.34,0.442440108089559
2025-08-18 16:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,115962.24,-0.1576473063835237
2025-08-18 17:00:00,CRITICAL,11,뉴스 급증 (15건); 규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,15.0,0.0,0.13333333333244443,116428.99,0.4025017109017481
2025-08-19 06:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.0,115019.99,0.0409574778056587
2025-08-19 07:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.09090909090826446,114978.14,-0.0363849796891857
2025-08-19 09:00:00,HIGH,6,뉴스 급증 (13건); 뉴스+가격급변 (BTC -2.0%),13.0,0.0,0.0,112872.94,-2.0085169717834916
2025-08-19 10:00:00,CRITICAL,15,뉴스 급증 (13건); 규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증; 뉴스+가격급변 (BTC 2.2%),13.0,0.0,0.0769230769224852,115400.0,2.2388537057686175
2025-08-19 13:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.1249999999984375,115192.0,-0.3529325564820551
2025-08-19 14:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.09090909090826446,113882.66,-1.136658795749701
2025-08-19 15:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,9.0,0.01976666666666667,0.0,113786.38,-0.0845431604776347
2025-08-19 16:00:00,HIGH,7,뉴스 급증 (13건); ⚠️ 뉴스+고래 동시 급증,13.0,0.0,0.0769230769224852,113388.3,-0.3498485495364245
2025-08-19 17:00:00,HIGH,7,뉴스 급증 (12건); ⚠️ 뉴스+고래 동시 급증,12.0,0.05485,0.08333333333263888,113520.11,0.1162465615941021
2025-08-20 05:00:00,HIGH,9,규제 관련 뉴스 (3건); ⚠️ 뉴스+고래 동시 급증,9.0,0.0,0.0,113708.0,0.0655880701346145
2025-08-20 08:00:00,MEDIUM,4,규제 관련 뉴스 (3건),7.0,0.0,0.0,114010.0,0.4580750766608465
2025-08-20 10:00:00,HIGH,7,뉴스 급증 (16건); ⚠️ 뉴스+고래 동시 급증,16.0,0.0319125,0.06249999999960938,113792.2,-0.4192130933382776
2025-08-20 14:00:00,HIGH,7,뉴스 급증 (10건); ⚠️ 뉴스+고래 동시 급증,10.0,0.0,0.099999999999,113465.84,0.6856583563419782
2025-08-20 16:00:00,HIGH,7,뉴스 급증 (12건); ⚠️ 뉴스+고래 동시 급증,12.0,0.0,0.0,113839.99,0.4287896830052817
2025-08-20 17:00:00,MEDIUM,5,⚠️ 뉴스+고래 동시 급증,8.0,0.0,0.1249999999984375,114197.53,0.3140724098798619
2025-08-21 06:00:00,MEDIUM,4,규제 관련 뉴스 (3건),5.0,0.0,0.199999999996,113807.2,-0.1648491619641201
2025-08-21 07:00:00,HIGH,7,뉴스 급증 (11건); ⚠️ 뉴스+고래 동시 급증,11.0,0.0,0.0,113896.03,0.0780530581544924
