timestamp,priority_score,alert_level,reasons,telegram_msgs,whale_txs,twitter_engagement,telegram_sentiment,twitter_sentiment
2025-07-17 20:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.31),0.0,7.0,3628.0,0.0,0.6
2025-07-17 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.43),2.0,13.0,5537.0,-0.17,0.13333333333333333
2025-07-17 06:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.80),2.0,5.0,941.0,0.11315,0.5
2025-07-16 17:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.69),7.0,10.0,87.0,0.01355,0.1
2025-07-16 08:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.49),2.0,5.0,1044.0,0.08065,0.0
2025-07-15 16:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.36),8.0,5.0,0.0,-0.04135833333333336,0.0
2025-07-15 09:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.22),2.0,6.0,1297.0,0.2294,0.1
2025-07-14 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.01),1.0,8.0,1161.0,0.0,0.0
2025-07-14 13:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.87),3.0,10.0,1291.0,0.085,0.13333333333333333
2025-07-13 18:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.95),13.0,8.0,30.0,-0.28557,-0.1
2025-07-13 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.67),1.0,3.0,1581.0,0.5859,0.0
2025-07-12 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.80),1.0,7.0,15778.0,0.0,0.0
2025-07-12 11:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.31),10.0,11.0,6.0,0.15366666666666665,0.0
2025-07-12 08:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.07),1.0,7.0,5352.0,0.0,0.0
2025-07-12 07:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.63),1.0,9.0,9777.0,0.0,0.0
2025-07-11 23:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.17),1.0,4.0,1185.0,0.128,0.6
2025-07-11 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.73),6.0,9.0,985.0,0.3004,1.0
2025-07-10 08:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.70),2.0,1.0,768.0,0.07655,0.4
2025-07-10 07:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.01),10.0,6.0,0.0,-0.11656904761904763,0.0
2025-07-10 03:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.26),1.0,5.0,530.0,-0.4019,0.0
2025-07-09 19:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.82),8.0,5.0,0.0,0.027856249999999992,0.0
2025-07-08 19:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.17),6.0,5.0,18784.0,0.5877083333333333,1.0
2025-07-08 17:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.04),6.0,7.0,289.0,-0.10272222222222221,0.19999999999999998
2025-07-08 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.64),4.0,7.0,19404.0,0.21415,0.06666666666666667
2025-07-08 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.42),4.0,11.0,1745.0,-0.2997,0.0
2025-07-08 06:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.29),2.0,7.0,2571.0,-0.05135,0.0
2025-07-07 18:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.07),5.0,5.0,0.0,0.17334444444444444,0.0
2025-07-07 14:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.37),3.0,5.0,1121.0,-0.1091666666666667,0.0
2025-07-06 17:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=4.16),14.0,10.0,0.0,-0.0888730769230769,0.0
2025-07-06 16:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.02),4.0,2.0,0.0,-0.055999999999999994,0.0
2025-07-06 14:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.01),5.0,4.0,0.0,0.0,0.0
2025-07-06 07:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.68),3.0,3.0,2218.0,0.005100000000000021,0.0
2025-07-06 04:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.93),1.0,10.0,134.0,-0.5106,0.2
2025-07-05 19:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.40),3.0,8.0,0.0,0.3286,0.0
2025-07-05 16:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.40),3.0,5.0,0.0,0.0,0.0
2025-07-04 21:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.96),1.0,2.0,2654.0,0.3291,0.14285714285714285
2025-07-04 16:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.74),6.0,4.0,0.0,0.26915,0.0
2025-07-03 20:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.22),4.0,8.0,3790.0,-0.0193,-0.2
2025-07-03 14:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.02),3.0,8.0,2725.0,0.18614999999999998,0.0
2025-07-02 22:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.97),10.0,4.0,0.0,-0.08147916666666666,0.0
2025-07-02 20:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.28),3.0,6.0,4764.0,0.373725,0.1
2025-07-02 16:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.68),8.0,10.0,8.0,0.09115999999999998,0.0
2025-07-01 09:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.54),5.0,9.0,9419.0,0.47682500000000005,0.0
2025-06-30 20:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.68),7.0,3.0,472.0,0.1303125,0.2
2025-06-30 15:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.12),5.0,5.0,291.0,0.21271111111111116,0.1
2025-06-30 11:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),2.0,9.0,7923.0,0.2086,0.0
2025-06-30 07:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.28),4.0,7.0,0.0,0.07890000000000001,0.0
2025-06-30 05:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.68),1.0,8.0,217.0,0.4404,0.0
2025-06-30 03:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.80),4.0,5.0,0.0,0.0154749999999999,0.0
2025-06-30 02:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),0.0,2.0,18.0,0.0,0.0
2025-06-29 23:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.52),3.0,8.0,0.0,0.411575,0.0
2025-06-28 14:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.60),2.0,6.0,899.0,0.010599999999999998,0.3
2025-06-28 08:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.50),2.0,6.0,175.0,0.0,0.6
2025-06-27 21:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.43),4.0,5.0,46.0,-0.10506666666666668,0.2
2025-06-27 20:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.70),7.0,8.0,0.0,-0.2704083333333333,0.0
2025-06-26 13:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.57),4.0,7.0,5835.0,-0.17679999999999998,0.0
2025-06-26 07:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.14),10.0,6.0,0.0,-0.04799047619047617,0.0
2025-06-25 23:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.91),4.0,6.0,1116.0,-0.14676666666666668,0.0
2025-06-24 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.34),10.0,11.0,5790.0,0.12493749999999997,0.0
2025-06-24 14:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.38),2.0,6.0,4065.0,0.06835,0.0
2025-06-24 06:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.33),21.0,8.0,0.0,0.14038771929824562,0.0
2025-06-24 00:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.64),2.0,5.0,3727.0,0.28595,0.0
2025-06-23 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.53),3.0,3.0,554.0,-0.04780000000000001,0.0
2025-06-23 11:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.21),14.0,13.0,0.0,0.22920303030303024,0.0
2025-06-23 10:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=4.19),13.0,13.0,0.0,0.03913666666666667,0.0
2025-06-22 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),2.0,13.0,875.0,0.1366,0.0
2025-06-22 14:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.98),5.0,7.0,0.0,0.26178888888888885,0.0
2025-06-21 14:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.49),4.0,4.0,0.0,0.13656666666666667,0.0
2025-06-20 20:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.01),1.0,1.0,166.0,0.4767,0.1
2025-06-20 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.05),2.0,4.0,269.0,0.2349,0.0
2025-06-20 12:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.23),5.0,3.0,15.0,0.04995555555555556,0.0
2025-06-18 19:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.10),2.0,17.0,1711.0,-0.1366,0.3
2025-06-18 17:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.96),7.0,17.0,0.0,-0.0129,0.0
2025-06-18 00:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.35),5.0,9.0,0.0,0.1482,0.0
2025-06-17 21:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.45),4.0,4.0,1854.0,0.31029999999999996,0.1
2025-06-16 15:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.13),5.0,8.0,869.0,-0.18031666666666668,0.0
2025-06-16 13:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.59),5.0,7.0,427.0,0.3144222222222222,0.0
2025-06-16 09:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),3.0,7.0,3492.0,0.140875,0.0
2025-06-15 19:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),0.0,4.0,85.0,0.0,0.1
2025-06-15 12:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.91),4.0,5.0,0.0,0.10796666666666666,0.0
2025-06-13 19:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.43),2.0,3.0,2868.0,0.036599999999999994,0.0
2025-06-12 18:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.94),3.0,11.0,7321.0,0.07689999999999998,0.05263157894736842
2025-06-12 13:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.05),4.0,6.0,5837.0,0.0,0.0
2025-06-12 08:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.58),3.0,6.0,6339.0,-0.064,0.2
2025-06-12 06:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.53),3.0,7.0,826.0,0.2202,0.0
2025-06-11 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.43),5.0,13.0,1192.0,0.3998,0.06666666666666667
2025-06-11 07:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.26),9.0,6.0,0.0,0.1547666666666667,0.0
2025-06-11 06:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.16),8.0,5.0,0.0,-0.008,0.0
2025-06-10 13:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.10),7.0,7.0,0.0,0.17835,0.0
2025-06-10 11:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.93),8.0,4.0,0.0,0.043433333333333345,0.0
2025-06-10 09:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.99),2.0,8.0,5806.0,-0.3902,0.1
2025-06-09 11:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),2.0,8.0,6668.0,0.27115,0.1
2025-06-09 08:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.91),6.0,5.0,0.0,0.07834999999999995,0.0
2025-06-09 01:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),1.0,5.0,46.0,0.5319,0.0
2025-06-08 18:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.64),4.0,5.0,0.0,0.06698333333333333,0.0
2025-06-08 12:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.92),4.0,2.0,0.0,-0.1951,0.0
2025-06-07 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.60),2.0,9.0,13838.0,0.0,0.15
2025-06-07 06:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.70),8.0,5.0,0.0,0.288625,0.0
2025-06-06 16:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.20),8.0,5.0,0.0,0.021856666666666667,0.0
2025-06-06 15:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.22),5.0,7.0,4.0,0.4689625,0.0
2025-06-05 19:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.36),5.0,6.0,7.0,0.31554444444444446,0.0
2025-06-05 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.31),2.0,9.0,11102.0,0.034399999999999986,0.0
2025-06-05 14:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.00),2.0,2.0,4116.0,0.1591,0.0
2025-06-05 08:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.37),3.0,8.0,2375.0,0.1909,0.0
2025-06-03 12:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.08),6.0,5.0,157.0,-0.07453333333333333,0.0
2025-06-02 21:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.37),2.0,11.0,3421.0,0.17615,-0.1
2025-06-02 15:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.66),6.0,7.0,0.0,0.2656555555555556,0.0
2025-06-01 19:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.68),1.0,2.0,14212.0,0.2263,1.0
2025-06-01 11:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.27),7.0,6.0,0.0,0.1146,0.0
2025-05-31 19:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.06),2.0,3.0,2070.0,-0.6821999999999999,0.0
2025-05-30 20:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.73),0.0,4.0,2298.0,0.0,0.3666666666666667
2025-05-30 18:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.69),3.0,6.0,1371.0,0.14553333333333332,0.6
2025-05-29 22:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.32),2.0,5.0,1042.0,0.10115,0.6
2025-05-29 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.76),2.0,4.0,1039.0,0.1909,0.0
2025-05-29 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.60),3.0,6.0,1320.0,-0.26735,-0.05
2025-05-28 14:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.30),15.0,7.0,0.0,0.07952626262626265,0.0
2025-05-28 11:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.48),2.0,9.0,816.0,0.3592,1.0
2025-05-27 22:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.78),19.0,7.0,0.0,0.24836862745098043,0.0
2025-05-27 20:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.80),10.0,9.0,0.0,-0.08518333333333329,0.0
2025-05-27 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.58),1.0,9.0,1219.0,0.0,0.6
2025-05-27 14:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.78),8.0,7.0,0.0,0.31196999999999997,0.0
2025-05-26 10:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.44),9.0,7.0,0.0,0.07565555555555549,0.0
2025-05-26 09:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.42),5.0,3.0,0.0,0.4229,0.0
2025-05-25 23:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.38),5.0,2.0,0.0,0.22453333333333333,0.0
2025-05-25 15:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.14),3.0,4.0,1.0,-0.038366666666666646,0.2
2025-05-25 00:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.68),0.0,5.0,761.0,0.0,0.08888888888888889
2025-05-24 22:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.51),1.0,2.0,42.0,0.6523,0.0
2025-05-23 08:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.95),10.0,4.0,0.0,0.20440666666666665,0.0
2025-05-22 17:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.91),8.0,12.0,0.0,0.1083,0.0
2025-05-22 08:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.62),3.0,7.0,11908.0,-0.085,0.0
2025-05-21 15:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.10),7.0,9.0,34.0,0.05327777777777779,0.0
2025-05-21 06:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.00),8.0,3.0,0.0,-0.11664333333333333,0.0
2025-05-20 11:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),3.0,13.0,7708.0,0.106825,0.06666666666666667
2025-05-18 15:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.47),4.0,4.0,0.0,-0.11333333333333334,0.0
2025-05-16 19:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.59),2.0,5.0,8704.0,-0.17754999999999999,0.0
2025-05-16 13:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.31),3.0,9.0,1706.0,-0.16183333333333336,0.0
2025-05-16 02:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.47),1.0,3.0,694.0,-0.7311,0.0
2025-05-15 20:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.52),1.0,1.0,219.0,0.4939,0.6
2025-05-15 17:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.96),10.0,7.0,0.0,0.210665,0.0
2025-05-13 19:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.00),10.0,4.0,0.0,-0.10102857142857145,0.0
2025-05-13 18:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.54),1.0,10.0,6041.0,0.34,0.0
2025-05-13 17:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.46),7.0,8.0,0.0,0.41823333333333335,0.0
2025-05-13 14:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.01),1.0,5.0,4073.0,0.7867,0.1
2025-05-13 13:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.32),6.0,7.0,2713.0,0.18117499999999997,0.19999999999999998
2025-05-13 12:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.64),6.0,7.0,0.0,0.20118,0.0
2025-05-13 08:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.55),3.0,15.0,7297.0,0.50465,0.6
2025-05-12 09:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.67),0.0,3.0,10551.0,0.0,0.2
2025-05-11 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.68),5.0,2.0,6548.0,0.268275,0.2
2025-05-11 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.03),2.0,8.0,4380.0,0.2463,1.0
2025-05-11 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),2.0,3.0,2544.0,-0.1366,0.2
2025-05-11 11:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=4.56),18.0,5.0,0.0,0.14285882352941176,0.0
2025-05-11 10:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.38),3.0,11.0,0.0,0.5334666666666666,0.0
2025-05-11 05:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.85),3.0,4.0,0.0,0.3272,0.0
2025-05-10 21:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.18),1.0,5.0,18.0,0.8402,0.6
2025-05-09 14:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.90),14.0,5.0,0.0,-0.04301111111111113,0.0
2025-05-09 03:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.34),7.0,5.0,0.0,0.0536,0.0
2025-05-08 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.67),3.0,5.0,18187.0,0.050199999999999995,0.06666666666666667
2025-05-08 14:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.55),3.0,1.0,1996.0,0.35603333333333337,0.0
2025-05-07 07:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.49),0.0,8.0,6027.0,0.0,0.2
2025-05-07 01:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.16),4.0,9.0,0.0,0.3108333333333333,0.0
2025-05-06 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.37),1.0,6.0,1356.0,0.0,0.19999999999999998
2025-05-06 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.49),2.0,6.0,1236.0,0.5017,0.0
2025-05-05 23:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.16),1.0,6.0,1744.0,0.0601,0.2
2025-05-05 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.82),4.0,7.0,561.0,0.0734,0.0
2025-05-05 11:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),1.0,3.0,706.0,0.5499,0.0
2025-05-04 16:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.66),5.0,5.0,0.0,0.148175,0.0
2025-05-04 13:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.96),5.0,3.0,0.0,0.1583166666666667,0.0
2025-05-03 23:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),2.0,2.0,128.0,0.10115,0.0
2025-05-02 20:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.89),10.0,7.0,0.0,0.38862916666666664,0.0
2025-05-02 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),2.0,3.0,879.0,0.44245,0.6
2025-05-01 16:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.82),10.0,3.0,0.0,0.043643333333333326,0.0
2025-05-01 14:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.22),7.0,4.0,0.0,0.385,0.0
2025-05-01 12:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.18),6.0,3.0,0.0,-0.0625,0.0
2025-05-01 11:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.14),1.0,7.0,7736.0,0.2023,0.6
2025-04-30 01:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.68),1.0,2.0,12103.0,0.7269,1.0
2025-04-30 00:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),1.0,2.0,1080.0,0.9728,0.0
2025-04-29 23:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.40),2.0,5.0,44.0,-0.12674999999999997,0.0
2025-04-28 20:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),1.0,6.0,620.0,0.1331,0.6
2025-04-28 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.59),2.0,8.0,33.0,0.0,0.0
2025-04-28 12:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.99),13.0,7.0,0.0,0.32932285714285714,0.0
2025-04-28 02:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),3.0,4.0,7.0,-0.060275,0.0
2025-04-27 20:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.05),5.0,3.0,0.0,0.033900000000000007,0.0
2025-04-27 16:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.14),3.0,2.0,0.0,0.0,0.0
2025-04-26 21:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.51),2.0,3.0,48.0,0.0,0.0
2025-04-26 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.64),2.0,3.0,71.0,-0.4487,1.0
2025-04-25 17:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.78),5.0,8.0,108.0,0.7810444444444444,0.2
2025-04-24 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),4.0,4.0,883.0,0.20413333333333336,0.0
2025-04-24 15:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.89),10.0,7.0,0.0,0.049260000000000005,0.0
2025-04-24 01:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.26),9.0,4.0,0.0,0.28143809523809526,0.0
2025-04-23 08:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.50),9.0,6.0,0.0,0.309625,0.0
2025-04-22 23:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.65),8.0,6.0,15.0,0.2117928571428571,0.0
2025-04-22 16:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),5.0,6.0,13553.0,0.32778333333333337,0.0
2025-04-22 14:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.66),8.0,3.0,47.0,-0.16508124999999998,0.0
2025-04-22 13:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.17),4.0,5.0,0.0,-0.035666666666666666,0.0
2025-04-21 20:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.31),1.0,3.0,252.0,0.5106,0.2
2025-04-21 09:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.34),13.0,3.0,0.0,-0.0237409090909091,0.0
2025-04-20 14:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.69),1.0,4.0,9411.0,0.0,0.15
2025-04-20 11:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.61),9.0,7.0,0.0,0.2967444444444445,0.0
2025-04-19 23:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.17),4.0,5.0,0.0,-0.3045833333333333,0.0
2025-04-19 20:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.26),1.0,5.0,67.0,0.3182,0.0
2025-04-19 10:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.05),4.0,4.0,0.0,0.04667499999999998,0.0
2025-04-18 09:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=2.29),5.0,4.0,0.0,0.0669833333333333,0.0
2025-04-17 14:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=3.97),1.0,6.0,1380.0,0.0,0.2
2025-04-16 22:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=3.01),19.0,6.0,182.0,0.07058039215686274,0.0
2025-04-16 15:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=2.37),3.0,3.0,826.0,0.105375,0.6
2025-04-15 23:00:00,2,MEDIUM,텔레그램 메시지 급증 (z=4.14),19.0,5.0,0.0,-0.14993166666666666,0.0
2025-04-15 19:00:00,2,MEDIUM,트위터 인플루언서 활동 급증 (z=4.60),3.0,2.0,1282.0,-0.1796,0.0
